,date,file_name,time,target_is_broken,location
1317,02-07-2024,SHOT0008,4.5,False,0
1318,02-07-2024,SHOT0009,0.0,False,"(1903.1556396484375, 347.61407470703125)"
1319,02-07-2024,SHOT0009,0.5,False,"(1928.69189453125, 534.9595336914062)"
1320,02-07-2024,SHOT0009,5.0,False,0
1321,02-07-2024,SHOT0009,5.5,False,0
1322,02-07-2024,SHOT0009,6.0,False,0
1323,02-07-2024,SHOT0009,6.5,False,0
1324,02-07-2024,SHOT0009,7.0,False,0
1325,02-07-2024,SHOT0009,7.5,False,0
1326,02-07-2024,SHOT0009,8.0,False,"(1368.526611328125, 210.06768798828125)"
1327,02-07-2024,SHOT0009,8.5,False,"(1502.6708984375, 443.276123046875)"
1328,02-07-2024,SHOT0009,9.0,False,"(1411.4439697265625, 527.971923828125)"
1329,02-07-2024,SHOT0009,9.5,False,"(1290.038818359375, 549.2847900390625)"
1330,02-07-2024,SHOT0009,1.0,False,"(1675.28515625, 668.0325927734375)"
1331,02-07-2024,SHOT0009,10.0,False,"(1174.7734375, 626.4873657226562)"
1332,02-07-2024,SHOT0009,10.5,True,"(932.90625, 810.4984130859375)"
1333,02-07-2024,SHOT0009,11.0,True,"(1021.6390380859375, 502.72259521484375)"
1334,02-07-2024,SHOT0009,11.5,True,"(1547.761474609375, 341.0169372558594)"
1335,02-07-2024,SHOT0009,12.0,True,"(1549.841552734375, 969.1552734375)"
1336,02-07-2024,SHOT0009,1.5,False,"(1403.969970703125, 676.488037109375)"
1337,02-07-2024,SHOT0009,2.0,False,"(1181.2689208984375, 640.3976440429688)"
1338,02-07-2024,SHOT0009,2.5,False,"(1065.98828125, 659.9244384765625)"
1339,02-07-2024,SHOT0009,3.0,False,"(971.4298095703125, 829.2573852539062)"
1340,02-07-2024,SHOT0009,3.5,True,"(1117.948486328125, 752.0709228515625)"
1341,02-07-2024,SHOT0009,4.0,True,"(1733.7158203125, 538.7794799804688)"
1342,02-07-2024,SHOT0009,4.5,False,0
1343,02-07-2024,SHOT0010,0.0,False,"(1560.14794921875, 388.7909851074219)"
1344,02-07-2024,SHOT0010,0.5,False,"(1586.1142578125, 563.115234375)"
1345,02-07-2024,SHOT0010,1.0,False,"(1381.4556884765625, 603.55859375)"
1346,02-07-2024,SHOT0010,1.5,False,"(1188.823974609375, 613.4127197265625)"
1347,02-07-2024,SHOT0010,2.0,False,"(1088.9854736328125, 619.781005859375)"
1348,02-07-2024,SHOT0010,2.5,False,"(1048.1552734375, 660.6212158203125)"
1349,02-07-2024,SHOT0010,3.0,False,"(1061.8017578125, 912.43798828125)"
1350,02-07-2024,SHOT0010,3.5,True,"(1119.668701171875, 825.6614990234375)"
1351,02-07-2024,SHOT0010,4.0,True,"(1570.279296875, 794.7295532226562)"
1352,02-07-2024,SHOT0010,4.5,False,0
1353,02-07-2024,SHOT0011,0.0,False,"(2177.22705078125, 400.85357666015625)"
1354,02-07-2024,SHOT0011,0.5,False,"(1984.6884765625, 488.133544921875)"
1355,02-07-2024,SHOT0011,5.0,False,0
1356,02-07-2024,SHOT0011,5.5,False,0
1357,02-07-2024,SHOT0011,6.0,False,0
1358,02-07-2024,SHOT0011,6.5,False,0
1359,02-07-2024,SHOT0011,7.0,False,0
1360,02-07-2024,SHOT0011,7.5,False,0
1361,02-07-2024,SHOT0011,8.0,False,0
1362,02-07-2024,SHOT0011,8.5,False,"(1452.601806640625, 137.22303771972656)"
1363,02-07-2024,SHOT0011,9.0,False,"(1502.5992431640625, 489.85528564453125)"
1364,02-07-2024,SHOT0011,9.5,False,"(1444.64208984375, 602.248291015625)"
1365,02-07-2024,SHOT0011,1.0,False,"(1680.5260009765625, 609.19482421875)"
1366,02-07-2024,SHOT0011,10.0,False,"(1411.8740234375, 569.7105102539062)"
1367,02-07-2024,SHOT0011,10.5,False,"(1273.59228515625, 604.5169677734375)"
1368,02-07-2024,SHOT0011,11.0,False,"(1131.041015625, 653.5353393554688)"
1369,02-07-2024,SHOT0011,11.5,False,"(1071.6761474609375, 683.7864990234375)"
1370,02-07-2024,SHOT0011,12.0,False,"(1395.8336181640625, 432.2165832519531)"
1371,02-07-2024,SHOT0011,12.5,True,"(1978.5633544921875, 461.95489501953125)"
1372,02-07-2024,SHOT0011,1.5,False,"(1458.13525390625, 664.0531005859375)"
1373,02-07-2024,SHOT0011,2.0,False,"(1314.09326171875, 672.32275390625)"
1374,02-07-2024,SHOT0011,2.5,False,"(1199.870361328125, 670.3087158203125)"
1375,02-07-2024,SHOT0011,3.0,False,"(1080.296630859375, 668.4677734375)"
1376,02-07-2024,SHOT0011,3.5,True,"(1023.302978515625, 635.066650390625)"
1377,02-07-2024,SHOT0011,4.0,True,"(1369.59375, 622.2965087890625)"
1378,02-07-2024,SHOT0011,4.5,False,0
1379,02-07-2024,SHOT0012,0.0,False,"(1798.351806640625, 402.7266845703125)"
1380,02-07-2024,SHOT0012,0.5,False,"(1700.02587890625, 425.0435791015625)"
1381,02-07-2024,SHOT0012,5.0,False,0
1382,02-07-2024,SHOT0012,5.5,False,0
1383,02-07-2024,SHOT0012,6.0,False,0
1384,02-07-2024,SHOT0012,6.5,False,0
1385,02-07-2024,SHOT0012,7.0,False,0
1386,02-07-2024,SHOT0012,7.5,False,0
1387,02-07-2024,SHOT0012,8.0,False,0
1388,02-07-2024,SHOT0012,8.5,False,"(1289.3094482421875, 203.0314483642578)"
1389,02-07-2024,SHOT0012,9.0,False,"(1403.1094970703125, 463.8671875)"
1390,02-07-2024,SHOT0012,9.5,False,"(1362.742431640625, 557.2498779296875)"
1391,02-07-2024,SHOT0012,1.0,False,"(1501.06884765625, 523.4280395507812)"
1392,02-07-2024,SHOT0012,10.0,False,"(1257.89990234375, 555.7893676757812)"
1393,02-07-2024,SHOT0012,10.5,False,"(1176.1796875, 599.0852661132812)"
1394,02-07-2024,SHOT0012,11.0,False,"(1142.75146484375, 705.6861572265625)"
1395,02-07-2024,SHOT0012,11.5,True,"(1027.158447265625, 783.6890258789062)"
1396,02-07-2024,SHOT0012,12.0,True,"(1483.804443359375, 466.2793884277344)"
1397,02-07-2024,SHOT0012,12.5,True,"(1212.0806884765625, 777.0020751953125)"
1398,02-07-2024,SHOT0012,1.5,False,"(1336.86962890625, 629.20654296875)"
1399,02-07-2024,SHOT0012,2.0,False,"(1214.68212890625, 686.666259765625)"
1400,02-07-2024,SHOT0012,2.5,False,"(1129.415283203125, 698.1549072265625)"
1401,02-07-2024,SHOT0012,3.0,False,"(997.5452880859375, 892.0238037109375)"
1402,02-07-2024,SHOT0012,3.5,True,"(997.9398193359375, 765.99169921875)"
1403,02-07-2024,SHOT0012,4.0,True,"(1563.030029296875, 779.2650146484375)"
1404,02-07-2024,SHOT0012,4.5,False,0
1405,02-07-2024,SHOT0013,0.0,False,"(1828.48388671875, 346.4322204589844)"
1406,02-07-2024,SHOT0013,0.5,False,"(1805.14697265625, 478.4857177734375)"
1407,02-07-2024,SHOT0013,5.0,False,0
1408,02-07-2024,SHOT0013,5.5,False,0
1409,02-07-2024,SHOT0013,6.0,False,0
1410,02-07-2024,SHOT0013,6.5,False,0
1411,02-07-2024,SHOT0013,7.0,False,0
1412,02-07-2024,SHOT0013,7.5,False,"(685.1809692382812, 48.514095306396484)"
1413,02-07-2024,SHOT0013,8.0,False,"(1133.68896484375, 289.05682373046875)"
1414,02-07-2024,SHOT0013,8.5,False,"(1254.854248046875, 494.6420593261719)"
1415,02-07-2024,SHOT0013,9.0,False,"(1252.105224609375, 580.547607421875)"
1416,02-07-2024,SHOT0013,9.5,False,"(1256.4522705078125, 592.710693359375)"
1417,02-07-2024,SHOT0013,1.0,False,"(1562.251953125, 572.2093505859375)"
1418,02-07-2024,SHOT0013,10.0,False,"(1210.735107421875, 657.1790771484375)"
1419,02-07-2024,SHOT0013,10.5,True,"(999.4705810546875, 884.8292236328125)"
1420,02-07-2024,SHOT0013,11.0,True,"(1073.9298095703125, 683.81396484375)"
1421,02-07-2024,SHOT0013,11.5,True,"(1410.031494140625, 531.5774536132812)"
1422,02-07-2024,SHOT0013,12.0,True,"(1567.875244140625, 632.7496337890625)"
1423,02-07-2024,SHOT0013,1.5,False,"(1347.57568359375, 624.0580444335938)"
1424,02-07-2024,SHOT0013,2.0,False,"(1220.572998046875, 669.4942016601562)"
1425,02-07-2024,SHOT0013,2.5,False,"(1135.41748046875, 669.324462890625)"
1426,02-07-2024,SHOT0013,3.0,True,"(1023.2576293945312, 892.656005859375)"
1427,02-07-2024,SHOT0013,3.5,False,"(1118.615478515625, 764.1981201171875)"
1428,02-07-2024,SHOT0013,4.0,True,"(1842.126708984375, 677.7146606445312)"
1429,02-07-2024,SHOT0013,4.5,False,0
1430,02-07-2024,SHOT0014,0.0,False,0
1431,02-07-2024,SHOT0014,0.5,False,0
1432,02-07-2024,SHOT0014,5.0,False,0
1433,02-07-2024,SHOT0014,5.5,False,0
1434,02-07-2024,SHOT0014,6.0,False,0
1435,02-07-2024,SHOT0014,6.5,False,0
1436,02-07-2024,SHOT0014,7.0,False,0
1437,02-07-2024,SHOT0014,7.5,False,0
1438,02-07-2024,SHOT0014,8.0,False,0
1439,02-07-2024,SHOT0014,8.5,False,0
1440,02-07-2024,SHOT0014,9.0,False,"(1205.8714599609375, 283.92669677734375)"
1441,02-07-2024,SHOT0014,9.5,False,"(1221.1251220703125, 333.93218994140625)"
1442,02-07-2024,SHOT0014,1.0,False,"(2107.54931640625, 614.5712890625)"
1443,02-07-2024,SHOT0014,10.0,False,"(1224.925048828125, 350.1282043457031)"
1444,02-07-2024,SHOT0014,10.5,False,"(1206.28076171875, 425.6896667480469)"
1445,02-07-2024,SHOT0014,11.0,False,"(1213.77783203125, 488.4178466796875)"
1446,02-07-2024,SHOT0014,11.5,False,"(1215.235107421875, 581.4061279296875)"
1447,02-07-2024,SHOT0014,12.0,False,"(1196.307861328125, 641.3340454101562)"
1448,02-07-2024,SHOT0014,12.5,True,"(1194.9345703125, 707.63671875)"
1449,02-07-2024,SHOT0014,13.0,True,"(1076.802490234375, 833.4674072265625)"
1450,02-07-2024,SHOT0014,13.5,True,"(1296.3211669921875, 605.9351806640625)"
1451,02-07-2024,SHOT0014,1.5,False,"(1612.3980712890625, 603.4481201171875)"
1452,02-07-2024,SHOT0014,2.0,False,"(1313.5296630859375, 580.1500244140625)"
1453,02-07-2024,SHOT0014,2.5,False,"(1150.915283203125, 613.5401000976562)"
1454,02-07-2024,SHOT0014,3.0,True,"(1034.147216796875, 776.9205322265625)"
1455,02-07-2024,SHOT0014,3.5,True,"(1014.7849731445312, 617.1138916015625)"
1456,02-07-2024,SHOT0014,4.0,False,"(1564.721923828125, 566.7799072265625)"
1457,02-07-2024,SHOT0014,4.5,False,0
1458,02-07-2024,SHOT0015,0.0,False,"(1855.847900390625, 252.78976440429688)"
1459,02-07-2024,SHOT0015,0.5,False,"(1875.210693359375, 456.86297607421875)"
1460,02-07-2024,SHOT0015,5.0,False,0
1461,02-07-2024,SHOT0015,5.5,False,0
1462,02-07-2024,SHOT0015,6.0,False,0
1463,02-07-2024,SHOT0015,6.5,False,0
1464,02-07-2024,SHOT0015,7.0,False,0
1465,02-07-2024,SHOT0015,7.5,False,0
1466,02-07-2024,SHOT0015,8.0,False,0
1467,02-07-2024,SHOT0015,8.5,False,0
1468,02-07-2024,SHOT0015,9.0,False,"(1541.60400390625, 289.8956298828125)"
1469,02-07-2024,SHOT0015,9.5,False,"(1446.754150390625, 443.3114929199219)"
1470,02-07-2024,SHOT0015,1.0,False,"(1589.611328125, 599.7227172851562)"
1471,02-07-2024,SHOT0015,10.0,False,"(1284.9228515625, 459.48480224609375)"
1472,02-07-2024,SHOT0015,10.5,False,"(1215.195556640625, 492.3269958496094)"
1473,02-07-2024,SHOT0015,11.0,False,"(1223.55712890625, 543.5945434570312)"
1474,02-07-2024,SHOT0015,11.5,False,"(1235.7119140625, 619.568603515625)"
1475,02-07-2024,SHOT0015,12.0,False,"(1263.347900390625, 704.9663696289062)"
1476,02-07-2024,SHOT0015,12.5,False,"(1046.5582275390625, 616.4862060546875)"
1477,02-07-2024,SHOT0015,13.0,False,"(1362.3812255859375, 380.286865234375)"
1478,02-07-2024,SHOT0015,13.5,False,"(1870.1617431640625, 495.2754821777344)"
1479,02-07-2024,SHOT0015,1.5,False,"(1352.078369140625, 647.9325561523438)"
1480,02-07-2024,SHOT0015,2.0,False,"(1229.176025390625, 664.1629028320312)"
1481,02-07-2024,SHOT0015,2.5,False,"(1175.076416015625, 676.322021484375)"
1482,02-07-2024,SHOT0015,3.0,False,0
1483,02-07-2024,SHOT0015,3.5,False,"(984.463134765625, 795.1846313476562)"
1484,02-07-2024,SHOT0015,4.0,True,"(1516.614990234375, 706.5006103515625)"
1485,02-07-2024,SHOT0015,4.5,True,"(2402.37744140625, 739.111083984375)"
1486,02-07-2024,SHOT0016,0.0,False,"(1786.72802734375, 334.0309143066406)"
1487,02-07-2024,SHOT0016,0.5,False,"(1809.290283203125, 513.7282104492188)"
1488,02-07-2024,SHOT0016,5.0,False,0
1489,02-07-2024,SHOT0016,5.5,False,0
1490,02-07-2024,SHOT0016,6.0,False,0
1491,02-07-2024,SHOT0016,6.5,False,0
1492,02-07-2024,SHOT0016,7.0,False,0
1493,02-07-2024,SHOT0016,7.5,False,0
1494,02-07-2024,SHOT0016,8.0,False,"(1054.0531005859375, 143.00140380859375)"
1495,02-07-2024,SHOT0016,8.5,False,"(1410.8941650390625, 507.75921630859375)"
1496,02-07-2024,SHOT0016,9.0,False,"(1504.72314453125, 582.7703857421875)"
1497,02-07-2024,SHOT0016,9.5,False,"(1396.3349609375, 565.820068359375)"
1498,02-07-2024,SHOT0016,1.0,False,"(1526.7872314453125, 622.253662109375)"
1499,02-07-2024,SHOT0016,10.0,False,"(1230.080078125, 513.5601196289062)"
1500,02-07-2024,SHOT0016,10.5,False,"(1189.4317626953125, 572.4991455078125)"
1501,02-07-2024,SHOT0016,11.0,False,0
1502,02-07-2024,SHOT0016,11.5,True,"(1096.6614990234375, 729.313232421875)"
1503,02-07-2024,SHOT0016,12.0,True,"(1594.083984375, 536.9178466796875)"
1504,02-07-2024,SHOT0016,12.5,True,"(2288.884765625, 593.6349487304688)"
1505,02-07-2024,SHOT0016,13.0,False,0
1506,02-07-2024,SHOT0016,1.5,False,"(1342.258056640625, 661.269287109375)"
1507,02-07-2024,SHOT0016,2.0,False,"(1243.951416015625, 654.08251953125)"
1508,02-07-2024,SHOT0016,2.5,False,"(1129.202392578125, 653.7144165039062)"
1509,02-07-2024,SHOT0016,3.0,False,"(1041.0400390625, 868.4766235351562)"
1510,02-07-2024,SHOT0016,3.5,True,"(1242.915283203125, 742.799072265625)"
1511,02-07-2024,SHOT0016,4.0,False,0
1512,02-07-2024,SHOT0016,4.5,False,0
1513,02-07-2024,SHOT0017,0.0,False,"(1828.8116455078125, 390.02435302734375)"
1514,02-07-2024,SHOT0017,0.5,False,"(1571.58251953125, 581.608642578125)"
1515,02-07-2024,SHOT0017,5.0,False,0
1516,02-07-2024,SHOT0017,5.5,False,0
1517,02-07-2024,SHOT0017,6.0,False,0
1518,02-07-2024,SHOT0017,6.5,False,0
1519,02-07-2024,SHOT0017,7.0,False,0
1520,02-07-2024,SHOT0017,7.5,False,0
1521,02-07-2024,SHOT0017,8.0,False,"(1206.865478515625, 197.42356872558594)"
1522,02-07-2024,SHOT0017,8.5,False,"(1443.816650390625, 462.1523742675781)"
1523,02-07-2024,SHOT0017,9.0,False,"(1412.3106689453125, 544.7603759765625)"
1524,02-07-2024,SHOT0017,9.5,False,"(1284.42431640625, 600.5006103515625)"
1525,02-07-2024,SHOT0017,1.0,False,"(1318.441162109375, 678.5195922851562)"
1526,02-07-2024,SHOT0017,10.0,False,"(1194.774169921875, 646.6585083007812)"
1527,02-07-2024,SHOT0017,10.5,True,"(1288.716552734375, 572.9095458984375)"
1528,02-07-2024,SHOT0017,11.0,True,"(743.81982421875, 434.0654602050781)"
1529,02-07-2024,SHOT0017,11.5,True,"(1181.27783203125, 272.1573181152344)"
1530,02-07-2024,SHOT0017,12.0,True,"(884.1846923828125, 441.5338134765625)"
1531,02-07-2024,SHOT0017,1.5,False,"(1150.1826171875, 666.7032470703125)"
1532,02-07-2024,SHOT0017,2.0,False,"(1114.6136474609375, 636.8703002929688)"
1533,02-07-2024,SHOT0017,2.5,False,"(1126.2294921875, 651.4425048828125)"
1534,02-07-2024,SHOT0017,3.0,False,"(1138.4080810546875, 842.0726928710938)"
1535,02-07-2024,SHOT0017,3.5,False,"(1167.5853271484375, 779.06103515625)"
1536,02-07-2024,SHOT0017,4.0,False,"(1733.6087646484375, 640.2548828125)"
1537,02-07-2024,SHOT0017,4.5,False,0
1538,02-07-2024,SHOT0018,0.0,False,"(1643.524169921875, 362.9881896972656)"
1539,02-07-2024,SHOT0018,0.5,False,"(1911.080078125, 384.44293212890625)"
1540,02-07-2024,SHOT0018,5.0,False,0
1541,02-07-2024,SHOT0018,5.5,False,0
1542,02-07-2024,SHOT0018,6.0,False,0
1543,02-07-2024,SHOT0018,6.5,False,0
1544,02-07-2024,SHOT0018,7.0,False,0
1545,02-07-2024,SHOT0018,7.5,False,0
1546,02-07-2024,SHOT0018,8.0,False,0
1547,02-07-2024,SHOT0018,8.5,False,"(1604.248046875, 273.7853698730469)"
1548,02-07-2024,SHOT0018,9.0,False,"(1641.297607421875, 459.8712463378906)"
1549,02-07-2024,SHOT0018,9.5,False,"(1518.129150390625, 449.28118896484375)"
1550,02-07-2024,SHOT0018,1.0,False,"(1748.080810546875, 566.04296875)"
1551,02-07-2024,SHOT0018,10.0,False,"(1338.979736328125, 464.98577880859375)"
1552,02-07-2024,SHOT0018,10.5,False,"(1265.94091796875, 542.021728515625)"
1553,02-07-2024,SHOT0018,11.0,False,"(1169.662841796875, 847.728759765625)"
1554,02-07-2024,SHOT0018,11.5,False,"(1061.3316650390625, 644.573974609375)"
1555,02-07-2024,SHOT0018,12.0,True,"(1425.68505859375, 261.23516845703125)"
1556,02-07-2024,SHOT0018,12.5,False,"(1968.09033203125, 401.24761962890625)"
1557,02-07-2024,SHOT0018,1.5,False,"(1485.6365966796875, 654.2210693359375)"
1558,02-07-2024,SHOT0018,2.0,False,"(1306.6435546875, 683.6679077148438)"
1559,02-07-2024,SHOT0018,2.5,False,"(1185.84326171875, 674.3931884765625)"
1560,02-07-2024,SHOT0018,3.0,True,"(1049.20166015625, 793.1382446289062)"
1561,02-07-2024,SHOT0018,3.5,True,"(913.2946166992188, 844.0269165039062)"
1562,02-07-2024,SHOT0018,4.0,True,"(1405.5777587890625, 845.7732543945312)"
1563,02-07-2024,SHOT0018,4.5,False,0
1564,02-07-2024,SHOT0019,0.0,False,"(1238.42724609375, 527.484375)"
1565,02-07-2024,SHOT0019,0.5,False,"(1362.52197265625, 619.389892578125)"
1566,02-07-2024,SHOT0019,5.0,False,"(1171.5589599609375, 658.78662109375)"
1567,02-07-2024,SHOT0019,5.5,False,"(1583.34326171875, 1051.253662109375)"
1568,02-07-2024,SHOT0019,6.0,False,"(946.551025390625, 305.7904357910156)"
1569,02-07-2024,SHOT0019,6.5,False,"(1486.153564453125, 499.37689208984375)"
1570,02-07-2024,SHOT0019,7.0,False,"(1512.8634033203125, 564.7372436523438)"
1571,02-07-2024,SHOT0019,7.5,False,"(1403.9866943359375, 565.4610595703125)"
1572,02-07-2024,SHOT0019,8.0,False,"(1282.582275390625, 624.21435546875)"
1573,02-07-2024,SHOT0019,8.5,False,"(1156.38671875, 692.017822265625)"
1574,02-07-2024,SHOT0019,9.0,False,"(855.4305419921875, 736.4744262695312)"
1575,02-07-2024,SHOT0019,9.5,False,"(1174.3062744140625, 356.874267578125)"
1576,02-07-2024,SHOT0019,1.0,False,"(1415.13037109375, 614.1521606445312)"
1577,02-07-2024,SHOT0019,10.0,False,"(1648.943359375, 559.7926635742188)"
1578,02-07-2024,SHOT0019,10.5,False,0
1579,02-07-2024,SHOT0019,1.5,False,"(1457.555419921875, 597.5947265625)"
1580,02-07-2024,SHOT0019,2.0,False,"(1504.5257568359375, 622.2359619140625)"
1581,02-07-2024,SHOT0019,2.5,False,"(1522.63720703125, 653.0830078125)"
1582,02-07-2024,SHOT0019,3.0,False,"(1448.2501220703125, 714.3914794921875)"
1583,02-07-2024,SHOT0019,3.5,False,"(1203.40087890625, 974.7257080078125)"
1584,02-07-2024,SHOT0019,4.0,False,"(1153.388427734375, 713.7286987304688)"
1585,02-07-2024,SHOT0019,4.5,False,"(977.6734619140625, 472.4715576171875)"
1586,02-07-2024,SHOT0020,0.0,False,"(1212.3447265625, 659.4359130859375)"
1587,02-07-2024,SHOT0020,0.5,False,"(1412.5555419921875, 683.8817138671875)"
1588,02-07-2024,SHOT0020,5.0,False,0
1589,02-07-2024,SHOT0020,5.5,False,0
1590,02-07-2024,SHOT0020,6.0,False,"(515.6261596679688, 400.5530700683594)"
1591,02-07-2024,SHOT0020,6.5,False,"(1299.642333984375, 404.30609130859375)"
1592,02-07-2024,SHOT0020,7.0,False,"(1437.936767578125, 543.815673828125)"
1593,02-07-2024,SHOT0020,7.5,False,"(1278.152587890625, 651.4815673828125)"
1594,02-07-2024,SHOT0020,8.0,False,"(1145.158447265625, 672.8253173828125)"
1595,02-07-2024,SHOT0020,8.5,False,"(1045.5048828125, 695.36962890625)"
1596,02-07-2024,SHOT0020,9.0,False,"(924.900390625, 929.173095703125)"
1597,02-07-2024,SHOT0020,9.5,False,"(1217.946044921875, 584.6943969726562)"
1598,02-07-2024,SHOT0020,1.0,False,"(1462.6041259765625, 686.8123779296875)"
1599,02-07-2024,SHOT0020,10.0,False,"(1625.562744140625, 953.435546875)"
1600,02-07-2024,SHOT0020,10.5,False,0
1601,02-07-2024,SHOT0020,1.5,False,"(1468.1005859375, 686.0502319335938)"
1602,02-07-2024,SHOT0020,2.0,False,"(1475.124755859375, 678.5936279296875)"
1603,02-07-2024,SHOT0020,2.5,False,"(1477.904541015625, 676.989501953125)"
1604,02-07-2024,SHOT0020,3.0,True,"(1562.683837890625, 719.4452514648438)"
1605,02-07-2024,SHOT0020,3.5,False,"(1335.662353515625, 871.9219970703125)"
1606,02-07-2024,SHOT0020,4.0,False,"(902.094482421875, 710.4326171875)"
1607,02-07-2024,SHOT0020,4.5,False,0
1608,02-07-2024,SHOT0021,0.0,False,"(977.7301025390625, 562.390380859375)"
1609,02-07-2024,SHOT0021,0.5,False,"(1208.5029296875, 622.96240234375)"
1610,02-07-2024,SHOT0021,5.0,False,0
1611,02-07-2024,SHOT0021,5.5,False,"(1022.997802734375, 446.65350341796875)"
1612,02-07-2024,SHOT0021,6.0,False,"(1639.8841552734375, 388.75225830078125)"
1613,02-07-2024,SHOT0021,6.5,False,"(1588.81298828125, 561.947509765625)"
1614,02-07-2024,SHOT0021,7.0,False,0
1615,02-07-2024,SHOT0021,7.5,False,"(1174.45654296875, 706.061279296875)"
1616,02-07-2024,SHOT0021,8.0,False,"(1078.901123046875, 676.7090454101562)"
1617,02-07-2024,SHOT0021,8.5,False,"(971.0301513671875, 968.350341796875)"
1618,02-07-2024,SHOT0021,9.0,True,"(1006.2554321289062, 836.5992431640625)"
1619,02-07-2024,SHOT0021,9.5,True,"(1308.1942138671875, 897.0648193359375)"
1620,02-07-2024,SHOT0021,1.0,False,"(1424.5029296875, 640.8486938476562)"
1621,02-07-2024,SHOT0021,10.0,False,0
1622,02-07-2024,SHOT0021,1.5,False,"(1537.358642578125, 674.913818359375)"
1623,02-07-2024,SHOT0021,2.0,False,"(1587.1279296875, 726.1951904296875)"
1624,02-07-2024,SHOT0021,2.5,False,"(1601.093505859375, 715.4310302734375)"
1625,02-07-2024,SHOT0021,3.0,False,"(1513.4429931640625, 960.1434326171875)"
1626,02-07-2024,SHOT0021,3.5,True,"(1398.5001220703125, 808.9969482421875)"
1627,02-07-2024,SHOT0021,4.0,False,"(1197.357666015625, 663.2008056640625)"
1628,02-07-2024,SHOT0021,4.5,False,0
1629,02-07-2024,SHOT0022,0.0,False,"(1358.806396484375, 600.64306640625)"
1630,02-07-2024,SHOT0022,0.5,False,"(1468.487060546875, 649.2263793945312)"
1631,02-07-2024,SHOT0022,5.0,False,0
1632,02-07-2024,SHOT0022,5.5,False,0
1633,02-07-2024,SHOT0022,6.0,False,"(1311.250244140625, 546.2275390625)"
1634,02-07-2024,SHOT0022,6.5,False,"(1589.4814453125, 502.64666748046875)"
1635,02-07-2024,SHOT0022,7.0,False,"(1481.9658203125, 569.4983520507812)"
1636,02-07-2024,SHOT0022,7.5,False,"(1325.744384765625, 639.4827880859375)"
1637,02-07-2024,SHOT0022,8.0,False,"(1259.101318359375, 705.626220703125)"
1638,02-07-2024,SHOT0022,8.5,False,"(1149.680908203125, 736.02880859375)"
1639,02-07-2024,SHOT0022,9.0,False,"(1059.146240234375, 933.4891967773438)"
1640,02-07-2024,SHOT0022,9.5,False,"(1168.21875, 573.339111328125)"
1641,02-07-2024,SHOT0022,1.0,False,"(1530.2904052734375, 660.1048583984375)"
1642,02-07-2024,SHOT0022,10.0,False,"(1402.2308349609375, 422.9608154296875)"
1643,02-07-2024,SHOT0022,10.5,False,"(1792.4346923828125, 1105.77197265625)"
1644,02-07-2024,SHOT0022,1.5,False,"(1550.314208984375, 660.0991821289062)"
1645,02-07-2024,SHOT0022,2.0,False,"(1561.67919921875, 649.0562744140625)"
1646,02-07-2024,SHOT0022,2.5,False,"(1563.379638671875, 650.7720947265625)"
1647,02-07-2024,SHOT0022,3.0,False,"(1521.0185546875, 971.1437377929688)"
1648,02-07-2024,SHOT0022,3.5,False,"(1294.635986328125, 903.861083984375)"
1649,02-07-2024,SHOT0022,4.0,False,"(1292.16162109375, 787.8463134765625)"
1650,02-07-2024,SHOT0022,4.5,False,"(1623.600341796875, 998.8641967773438)"
1651,02-07-2024,SHOT0023,0.0,False,"(1325.46923828125, 638.2447509765625)"
1652,02-07-2024,SHOT0023,0.5,False,"(1457.0341796875, 671.53173828125)"
1653,02-07-2024,SHOT0023,5.0,False,0
1654,02-07-2024,SHOT0023,5.5,False,"(644.384033203125, 750.217041015625)"
1655,02-07-2024,SHOT0023,6.0,False,"(1311.1661376953125, 581.8695068359375)"
1656,02-07-2024,SHOT0023,6.5,False,"(1527.1068115234375, 536.1710815429688)"
1657,02-07-2024,SHOT0023,7.0,False,"(1330.8946533203125, 586.847412109375)"
1658,02-07-2024,SHOT0023,7.5,False,"(1169.107421875, 624.8380737304688)"
1659,02-07-2024,SHOT0023,8.0,False,"(1113.203369140625, 622.041748046875)"
1660,02-07-2024,SHOT0023,8.5,False,"(1079.477294921875, 644.9124145507812)"
1661,02-07-2024,SHOT0023,9.0,False,"(1044.3062744140625, 834.0439453125)"
1662,02-07-2024,SHOT0023,9.5,False,0
1663,02-07-2024,SHOT0023,1.0,False,"(1500.8935546875, 658.635009765625)"
1664,02-07-2024,SHOT0023,10.0,True,"(944.7705688476562, 286.537109375)"
1665,02-07-2024,SHOT0023,10.5,False,0
1666,02-07-2024,SHOT0023,1.5,False,"(1522.85986328125, 660.60205078125)"
1667,02-07-2024,SHOT0023,2.0,False,"(1583.476806640625, 672.2887573242188)"
1668,02-07-2024,SHOT0023,2.5,False,"(1639.559814453125, 699.0145263671875)"
1669,02-07-2024,SHOT0023,3.0,False,"(1555.44287109375, 837.6292724609375)"
1670,02-07-2024,SHOT0023,3.5,False,"(1230.642578125, 800.4000244140625)"
1671,02-07-2024,SHOT0023,4.0,False,"(1274.09326171875, 691.0415649414062)"
1672,02-07-2024,SHOT0023,4.5,False,0
1673,02-07-2024,SHOT0024,0.0,False,"(1116.0252685546875, 493.9605712890625)"
1674,02-07-2024,SHOT0024,0.5,False,"(1352.405029296875, 617.1154174804688)"
